Unnamed: 0,image,discriminator_score,race,hair_length,red_mean,green_mean,blue_mean,luminance
0,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/28_cropped.png,163.588623046875,asian,short,130.0078,111.58525,110.51595,0.45265108
1,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/374_cropped.png,180.1138458251953,asian,short,190.86041,168.41762,162.07417,0.6773833
2,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/6_cropped.png,178.52438354492188,asian,short,163.95934,131.1069,103.069664,0.5336088
3,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/453_cropped.png,131.90045166015625,asian,short,98.950455,82.87914,80.37797,0.33771193
4,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/378_cropped.png,186.9558563232422,asian,short,139.2534,105.10928,87.56723,0.43570492
5,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/245_cropped.png,164.4254913330078,asian,short,191.94594,190.89851,193.04657,0.7501032
6,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/351_cropped.png,189.90879821777344,asian,short,170.41049,144.46182,128.57211,0.5836613
7,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/460_cropped.png,174.88307189941406,asian,short,209.41087,189.76479,180.37021,0.75790185
8,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/566_cropped.png,158.17007446289062,asian,short,183.28186,163.2802,152.56125,0.6539624
9,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/105_cropped.png,146.19752502441406,asian,short,142.88037,123.47296,108.90281,0.4962699
10,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/417_cropped.png,120.3547134399414,asian,short,126.594734,102.84957,93.72456,0.4205527
11,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/115_cropped.png,171.44395446777344,asian,short,153.87967,131.26665,113.5519,0.528617
12,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/543_cropped.png,177.0454864501953,asian,short,179.03781,143.00473,125.67662,0.5859505
13,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/295_cropped.png,123.23714447021484,asian,short,101.390305,101.390305,101.390305,0.39760908
14,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/76_cropped.png,149.70094299316406,asian,short,119.85819,123.65709,112.73264,0.47866967
15,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/557_cropped.png,164.14447021484375,asian,short,156.14018,139.37292,120.07328,0.5550825
16,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/130_cropped.png,187.7920379638672,asian,short,224.38362,188.52248,144.72064,0.75681555
17,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/114_cropped.png,131.71209716796875,asian,short,100.07503,93.46324,92.13032,0.37165952
18,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/498_cropped.png,136.2486114501953,asian,short,194.25627,185.41328,183.32976,0.7338963
19,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/545_cropped.png,144.35789489746094,asian,short,137.45155,99.50584,91.20294,0.41951603
20,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/278_cropped.png,177.9460906982422,asian,short,171.64906,150.26114,138.9525,0.60389656
21,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/33_cropped.png,160.52609252929688,asian,short,104.25515,87.294624,79.13056,0.35416648
22,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/90_cropped.png,145.61590576171875,asian,short,117.79297,100.08611,83.96831,0.40270054
23,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/605_cropped.png,173.16647338867188,asian,short,117.98211,92.73807,69.190475,0.378068
24,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/265_cropped.png,158.16319274902344,asian,short,180.65384,143.94748,93.8075,0.5809229
25,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/59_cropped.png,155.0335235595703,asian,short,99.21695,83.443214,82.12015,0.3400092
26,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/307_cropped.png,203.08726501464844,asian,short,127.46531,105.24298,94.07299,0.42808983
27,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/472_cropped.png,139.95240783691406,asian,short,123.36865,115.03246,113.89764,0.4577389
28,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/162_cropped.png,142.2355499267578,asian,short,88.22504,76.799065,65.90768,0.30761972
29,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/141_cropped.png,155.8320770263672,asian,short,95.47742,76.74602,59.962486,0.3118368
30,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/530_cropped.png,150.22219848632812,asian,short,155.11436,128.14952,113.26334,0.52082294
31,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/85_cropped.png,142.01275634765625,asian,short,99.71765,111.240585,147.47754,0.43688303
32,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/118_cropped.png,153.9785919189453,asian,short,108.54445,99.353584,100.01117,0.39747325
33,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/22_cropped.png,166.18714904785156,asian,short,85.799614,75.50544,62.539337,0.3010155
34,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/607_cropped.png,172.47117614746094,asian,short,159.04486,134.77495,121.83851,0.5451092
35,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/602_cropped.png,179.05056762695312,asian,short,187.08022,173.17775,166.22748,0.688756
36,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/254_cropped.png,116.56584930419922,asian,short,60.53168,51.163715,46.264156,0.20706828
37,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/124_cropped.png,165.46214294433594,asian,short,151.18126,141.4544,139.04669,0.56215394
38,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/43_cropped.png,172.8719024658203,asian,short,193.61334,172.5731,166.0569,0.6924608
39,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/544_cropped.png,125.47588348388672,asian,short,118.18685,86.7732,72.421455,0.36242437
40,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/35_cropped.png,204.4493865966797,asian,short,220.56935,152.53763,110.68397,0.6430803
41,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/301_cropped.png,164.9842529296875,asian,short,192.48308,194.75258,191.95097,0.76105
42,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/161_cropped.png,168.12857055664062,asian,short,199.26619,185.3942,179.09846,0.73682356
43,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/368_cropped.png,139.3459930419922,asian,short,76.45754,65.644806,69.564125,0.26755774
44,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/583_cropped.png,158.29457092285156,asian,short,114.73384,127.91779,114.96915,0.48697832
45,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/469_cropped.png,137.83985900878906,asian,short,77.72774,55.670795,41.71132,0.23276167
46,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/100_cropped.png,192.27536010742188,asian,short,195.95409,168.77568,159.08047,0.6817884
47,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/380_cropped.png,148.59213256835938,asian,short,159.89456,125.79531,114.40789,0.5185311
48,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/379_cropped.png,161.4879913330078,asian,short,160.24579,93.944756,57.097694,0.4132779
49,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/448_cropped.png,151.78709411621094,asian,short,106.90088,130.5834,128.19061,0.49166337
50,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/86_cropped.png,178.474853515625,asian,short,145.0707,130.13492,137.52022,0.52487963
51,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/149_cropped.png,137.90097045898438,asian,short,91.79917,73.98536,56.30887,0.2999927
52,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/187_cropped.png,156.00765991210938,asian,short,129.35045,150.70518,145.56412,0.5717358
53,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/548_cropped.png,68.00406646728516,asian,short,84.56993,65.408325,44.32671,0.26651767
54,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/261_cropped.png,173.35801696777344,asian,short,128.83932,114.2484,103.25439,0.45709032
55,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/573_cropped.png,160.6395263671875,asian,short,152.54483,142.16985,139.32832,0.5653773
56,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/381_cropped.png,157.63978576660156,asian,short,141.37686,122.60148,107.37667,0.49214
57,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/74_cropped.png,141.18455505371094,asian,short,158.3663,103.26839,73.27088,0.44243616
58,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/421_cropped.png,179.3344268798828,asian,short,170.3612,159.93738,141.47267,0.630673
59,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/282_cropped.png,185.13766479492188,asian,short,214.1565,205.78714,197.55711,0.81165934
60,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/128_cropped.png,121.30221557617188,asian,short,86.07063,57.50411,47.579716,0.24652217
61,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/168_cropped.png,150.47117614746094,asian,short,110.48579,107.53464,125.460945,0.42923918
62,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/360_cropped.png,170.38204956054688,asian,short,145.59467,130.77332,116.05141,0.52103114
63,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/348_cropped.png,197.45899963378903,asian,short,197.70975,170.89789,168.36017,0.6918309
64,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/167_cropped.png,151.85031127929688,asian,short,113.256226,88.28943,85.77407,0.3663436
65,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/166_cropped.png,161.07461547851562,asian,short,153.61649,141.27199,133.10619,0.5619921
66,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/568_cropped.png,135.9241180419922,asian,short,124.081024,85.14008,77.373535,0.3641615
67,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/527_cropped.png,122.70018768310548,asian,short,101.76329,91.927895,94.281944,0.36937058
68,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/227_cropped.png,176.31993103027344,asian,short,209.74944,180.81882,188.51865,0.73540086
69,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/195_cropped.png,171.50535583496094,asian,short,207.93134,195.22662,189.15562,0.7744721
70,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/595_cropped.png,172.40013122558594,asian,short,132.38074,114.19899,95.80863,0.45779806
71,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/53_cropped.png,135.7744903564453,asian,short,138.20691,138.20691,138.20691,0.5419879
72,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/185_cropped.png,168.9761505126953,asian,short,140.28986,117.261345,101.45834,0.47458175
73,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/233_cropped.png,178.7656707763672,asian,short,116.47789,105.862175,98.02597,0.4217816
74,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/78_cropped.png,90.06171417236328,asian,short,48.532864,58.347137,73.2751,0.22485201
75,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/10_cropped.png,163.329833984375,asian,short,179.16753,151.27005,129.95244,0.6104493
76,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/391_cropped.png,178.9483184814453,asian,short,183.798,165.29291,155.63431,0.66090727
77,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/614_cropped.png,100.73798370361328,asian,short,67.34221,45.78555,34.448555,0.19432096
78,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/483_cropped.png,169.9995880126953,asian,short,133.35397,123.72309,128.68413,0.49462485
79,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/626_cropped.png,173.70960998535156,asian,short,214.49696,200.27968,192.87477,0.7951722
80,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/389_cropped.png,131.90045166015625,asian,short,98.950455,82.87914,80.37797,0.33771193
81,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/39_cropped.png,182.04443359375,asian,short,193.83536,169.1403,133.97221,0.67393786
82,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/450_cropped.png,108.95513153076172,asian,short,140.25317,92.69855,28.847675,0.3851136
83,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/223_cropped.png,159.10211181640625,asian,short,119.221695,93.95836,77.642235,0.38491613
84,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/258_cropped.png,182.73599243164065,asian,short,192.62807,149.18558,124.54082,0.6142979
85,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/576_cropped.png,166.39273071289062,asian,short,131.58101,126.017715,116.15509,0.4960356
86,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/467_cropped.png,203.7432403564453,asian,short,166.64769,133.1833,116.897095,0.5455878
87,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/354_cropped.png,117.63571166992188,asian,short,86.44887,74.92425,78.609245,0.30447504
88,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/29_cropped.png,121.04981231689452,asian,short,132.93146,106.7752,92.42405,0.4364791
89,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/236_cropped.png,169.61195373535156,asian,short,122.761024,105.51317,94.61072,0.42507637
90,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/489_cropped.png,156.68638610839844,asian,short,190.74736,175.17395,141.17943,0.690324
91,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/98_cropped.png,171.6659698486328,asian,short,167.0175,129.63486,118.28816,0.5363379
92,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/251_cropped.png,176.33493041992188,asian,short,179.48122,145.93536,143.24756,0.5995123
93,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/27_cropped.png,181.66229248046875,asian,short,184.10202,166.65335,156.63728,0.6652601
94,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/170_cropped.png,185.19566345214844,asian,short,210.36598,196.0588,186.08344,0.77796704
95,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/633_cropped.png,163.27122497558594,asian,short,188.72856,160.62776,144.57016,0.6488044
96,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/264_cropped.png,182.0211944580078,asian,short,172.59709,162.61252,159.47252,0.64513457
97,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/565_cropped.png,180.13812255859375,asian,short,166.14833,144.08696,131.17877,0.579793
98,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/277_cropped.png,131.30450439453125,asian,short,66.37704,56.87578,46.57077,0.2280499
99,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/280_cropped.png,182.53469848632807,asian,short,142.2244,118.38608,99.95388,0.47892377
100,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/509_cropped.png,168.34121704101562,asian,short,71.50512,54.866882,48.027847,0.22710508
101,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/57_cropped.png,97.58462524414062,asian,short,89.30284,84.39166,78.20764,0.33329347
102,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/601_cropped.png,189.81814575195312,asian,short,204.5745,152.97913,134.56789,0.6377383
103,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/194_cropped.png,192.75433349609372,asian,short,215.16547,192.7587,181.86055,0.77151954
104,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/41_cropped.png,180.74876403808597,asian,short,214.54,166.02992,147.11687,0.6862026
105,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/284_cropped.png,153.67831420898438,asian,short,131.0349,129.47136,130.5036,0.50932693
106,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/96_cropped.png,159.15713500976562,asian,short,183.61552,164.21222,159.63284,0.6588558
107,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/627_cropped.png,200.94467163085935,asian,short,156.26855,115.48075,101.716835,0.48298752
108,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/609_cropped.png,141.44361877441406,asian,short,82.70478,68.57636,57.373657,0.2775395
109,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/120_cropped.png,136.86532592773438,asian,short,79.92448,91.98093,105.10742,0.35436943
110,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/436_cropped.png,156.52688598632812,asian,short,104.76245,95.63217,102.06675,0.3844639
111,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/183_cropped.png,144.0661163330078,asian,short,113.104576,108.77371,114.47192,0.43178818
112,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/456_cropped.png,135.354248046875,asian,short,107.80602,103.58874,106.19787,0.41048598
113,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/619_cropped.png,101.43002319335938,asian,short,117.218094,105.87795,94.028755,0.42131186
114,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/440_cropped.png,148.59213256835938,asian,short,159.89456,125.79531,114.40789,0.5185311
115,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/427_cropped.png,197.45899963378903,asian,short,197.70975,170.89789,168.36017,0.6918309
116,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/191_cropped.png,161.1567840576172,asian,short,187.05276,187.05276,187.05276,0.7335403
117,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/596_cropped.png,171.25392150878906,asian,short,114.05995,100.418655,101.80485,0.4055679
118,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/145_cropped.png,101.5537338256836,asian,short,82.52835,63.55089,57.8202,0.2634246
119,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/242_cropped.png,139.3419189453125,asian,short,140.78455,109.92826,103.572815,0.45502684
120,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/198_cropped.png,184.1726226806641,asian,short,150.2683,130.98178,123.19839,0.52753633
121,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/411_cropped.png,153.926025390625,asian,short,139.38768,114.75352,102.60854,0.4671216
122,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/600_cropped.png,138.18472290039062,asian,short,104.47043,95.71211,86.40331,0.3800116
123,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/81_cropped.png,162.63990783691406,asian,short,197.01462,147.68553,116.34709,0.6114303
124,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/20_cropped.png,180.66651916503903,asian,short,140.29994,123.173325,105.88591,0.49242374
125,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/152_cropped.png,137.68312072753906,asian,short,118.00311,49.408764,28.398684,0.24502164
126,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/575_cropped.png,149.73057556152344,asian,short,130.78476,129.69751,131.26314,0.50996757
127,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/138_cropped.png,166.89370727539062,asian,short,116.498535,102.89751,103.36097,0.41499415
128,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/153_cropped.png,139.0736083984375,asian,short,135.64247,102.83016,85.51638,0.42572102
129,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/26_cropped.png,189.84994506835935,asian,short,182.27603,171.87051,166.17917,0.68106955
130,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/143_cropped.png,185.1578521728516,asian,short,200.37666,165.87096,152.00803,0.6753288
131,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/532_cropped.png,169.11207580566406,asian,short,137.87486,119.66531,113.13883,0.4826155
132,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/45_cropped.png,178.8219451904297,asian,short,152.0647,125.70342,119.96506,0.513316
133,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/579_cropped.png,148.38516235351562,asian,short,133.65897,119.031136,108.40099,0.4759799
134,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/533_cropped.png,177.44786071777344,asian,short,180.36427,156.38263,130.51227,0.6259442
135,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/283_cropped.png,188.8498992919922,asian,short,207.7334,172.9462,158.30461,0.7030893
136,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/516_cropped.png,134.86460876464844,asian,short,105.54214,103.99136,120.49208,0.4137726
137,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/119_cropped.png,145.1326141357422,asian,short,115.50848,106.6124,101.48483,0.42405605
138,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/234_cropped.png,165.8434600830078,asian,short,126.36715,109.99579,103.45124,0.4431576
139,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/231_cropped.png,161.1963348388672,asian,short,142.59142,121.69355,113.25859,0.4922712
140,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/44_cropped.png,181.4183807373047,asian,short,131.988,132.47972,114.32957,0.5139815
141,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/561_cropped.png,183.7275390625,asian,short,145.98387,120.94999,107.13934,0.4912834
142,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/482_cropped.png,178.9275360107422,asian,short,194.91695,126.98304,104.67718,0.54831696
143,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/291_cropped.png,170.36997985839844,asian,short,119.69419,93.86387,90.107895,0.38857326
144,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/405_cropped.png,142.17697143554688,asian,short,128.51292,120.9523,112.07851,0.47811696
145,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/320_cropped.png,152.35072326660156,asian,short,156.80832,137.02893,127.808174,0.5512547
146,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/346_cropped.png,187.2979736328125,asian,short,200.27193,200.27193,200.27193,0.7853802
147,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/174_cropped.png,169.4043731689453,asian,short,173.36772,162.22728,151.99297,0.64258
148,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/403_cropped.png,119.14623260498048,asian,short,136.13416,130.69926,123.07256,0.51492035
149,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/522_cropped.png,152.00479125976562,asian,short,135.45654,115.95395,105.17535,0.46793613
150,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/279_cropped.png,120.88406372070312,asian,short,96.85943,86.9021,84.99288,0.34855676
151,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/608_cropped.png,172.97503662109375,asian,short,169.14473,147.48691,136.20494,0.5932498
152,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/144_cropped.png,151.79196166992188,asian,short,109.659805,95.1157,88.08842,0.38314375
153,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/468_cropped.png,148.18504333496094,asian,short,128.35365,128.35365,128.35365,0.50334764
154,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/16_cropped.png,173.9666290283203,asian,short,199.80302,199.78151,173.97314,0.7761707
155,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/571_cropped.png,132.27120971679688,asian,short,116.586655,96.833885,79.05266,0.39118227
156,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/172_cropped.png,174.14694213867188,asian,short,193.41481,180.06734,175.76457,0.7160606
157,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/508_cropped.png,172.1603546142578,asian,short,197.69972,146.83636,127.07115,0.61265534
158,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/330_cropped.png,193.34115600585935,asian,short,199.43271,165.76689,154.00555,0.67481506
159,images/AtypicalFaces/rbg_images/WomenFacesCropped/AsianWomenBuzzCutCropped/224_cropped.png,135.68836975097656,asian,short,172.96678,150.9276,130.19324,0.6043855
