,X,stim.race,stim.gen,hairlength,stim.num,fullstimname,men.low.agree,dup,matches_prompt,discriminator_score,red_mean,green_mean,blue_mean,luminance,Skintone.1,Race.1,RaceTextbox.1,Afrocentric.1,Eurocentric.1,Asiocentric.1,Masculinity_1,Femininity.1,Hair.1,Skintone.2,Race.2,RaceTextbox.2,Afrocentric.2,Eurocentric.2,Asiocentric.2,Masculinity_2,Femininity.2,Hair.2,Skintone.3,Race.3,RaceTextbox.3,Afrocentric.3,Eurocentric.3,Asiocentric.3,Masculinity_3,Femininity.3,Hair.3,Skintone.4,Race.4,RaceTextbox.4,Afrocentric.4,Eurocentric.4,Asiocentric.4,Masculinity_4,Femininity.4,Hair.4,Skintone.5,Race.5,RaceTextbox.5,Afrocentric.5,Eurocentric.5,Asiocentric.5,Masculinity_5,Femininity.5,Hair.5,Skintone.6,Race.6,RaceTextbox.6,Afrocentric.6,Eurocentric.6,Asiocentric.6,Masculinity_6,Femininity.6,Hair.6,Skintone.7,Race.7,RaceTextbox.7,Afrocentric.7,Eurocentric.7,Asiocentric.7,Masculinity_7,Femininity.7,Hair.7,Skintone.8,Race.8,RaceTextbox.8,Afrocentric.8,Eurocentric.8,Asiocentric.8,Masculinity_8,Femininity.8,Hair.8,Skintone.9,Race.9,RaceTextbox.9,Afrocentric.9,Eurocentric.9,Asiocentric.9,Masculinity_9,Femininity.9,Hair.9,Skintone.10,Race.10,RaceTextbox.10,Afrocentric.10,Eurocentric.10,Asiocentric.10,Masculinity_10,Femininity.10,Hair.10,Skintone.11,Race.11,RaceTextbox.11,Afrocentric.11,Eurocentric.11,Asiocentric.11,Masculinity_11,Femininity.11,Hair.11,Skintone.12,Race.12,RaceTextbox.12,Afrocentric.12,Eurocentric.12,Asiocentric.12,Masculinity_12,Femininity.12,Hair.12,Skintone.13,Race.13,RaceTextbox.13,Afrocentric.13,Eurocentric.13,Asiocentric.13,Masculinity_13,Femininity.13,Hair.13,Skintone.14,Race.14,RaceTextbox.14,Afrocentric.14,Eurocentric.14,Asiocentric.14,Masculinity_14,Femininity.14,Hair.14,Skintone.15,Race.15,RaceTextbox.15,Afrocentric.15,Eurocentric.15,Asiocentric.15,Masculinity_15,Femininity.15,Hair.15,Skintone.16,Race.16,RaceTextbox.16,Afrocentric.16,Eurocentric.16,Asiocentric.16,Masculinity_16,Femininity.16,Hair.16
476,1015,Black,women,short,255.png,bwb255.png,No,No,Yes,163.269516,169.2033,162.59334,164.2133,0.6435921,5,Black or African-American,,6,1,3,2,6,1,5,Black or African-American,,7,1,1,1,7,2,6,Black or African-American,,7,1,1,3,5,2,6,Black or African-American,,7,1,1,1,7,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,1017,Black,women,short,260.png,bwb260.png,No,No,Yes,169.1120758,137.87486,119.66531,113.13883,0.4826155,5,Black or African-American,,6,2,1,2,6,1,4,Black or African-American,,5,2,2,2,6,1,3,Black or African-American,,4,3,1,2,5,1,5,American Indian or Alaska Native,,4,3,1,1,6,1,5,Black or African-American,,7,3,1,1,7,1,4,Black or African-American,,7,1,1,2,5,1,4,Black or African-American,,4,2,1,3,5,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,1020,Black,women,short,266.png,bwb266.png,No,No,Yes,68.00406647,84.56993,65.408325,44.32671,0.26651767,5,Black or African-American,,6,2,2,2,6,1,6,Black or African-American,,7,1,1,2,6,1,6,Black or African-American,,7,1,1,2,7,1,7,Black or African-American,,6,1,1,2,7,2,6,Black or African-American,,7,1,1,1,7,1,4,Black or African-American,,4,4,1,2,5,1,5,,,7,1,2,2,5,2,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,1022,Black,women,short,272.png,bwb272.png,No,No,Yes,164.1444702,156.14018,139.37292,120.07328,0.5550825,7,Black or African-American,,7,1,1,2,7,2,6,Black or African-American,,7,1,1,1,7,1,6,Black or African-American,,7,1,1,1,7,1,5,Black or African-American,,6,2,1,2,5,2,6,Black or African-American,,6,2,1,2,6,2,7,Black or African-American,,7,1,1,1,7,1,7,Black or African-American,,7,1,1,1,7,1,6,Black or African-American,,6,1,1,4,5,2,6,Black or African-American,,6,2,1,2,6,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,1024,Black,women,short,276.png,bwb276.png,No,No,Yes,180.1381226,166.14833,144.08696,131.17877,0.579793,5,Black or African-American,,7,1,1,2,5,1,3,Black or African-American,,6,2,4,1,7,2,6,Black or African-American,,7,1,3,2,5,2,5,Black or African-American,,7,1,1,1,7,4,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1027,Black,women,short,295.png,bwb295.png,No,No,Yes,142.2355499,88.22504,76.799065,65.90768,0.30761972,6,Black or African-American,,6,1,1,1,7,1,5,Black or African-American,,7,2,1,2,7,2,5,Black or African-American,,6,2,2,2,6,1,6,American Indian or Alaska Native,,5,5,5,5,5,5,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1033,Black,women,short,303.png,bwb303.png,No,No,Yes,132.2712097,116.586655,96.833885,79.05266,0.39118227,5,Black or African-American,,7,1,1,1,7,1,3,Black or African-American,,6,3,1,1,7,2,5,Black or African-American,,7,1,1,2,5,2,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1034,Black,women,short,305.png,bwb305.png,No,No,Yes,180.1138458,190.86041,168.41762,162.07417,0.6773833,5,Black or African-American,,7,2,1,2,7,1,6,Black or African-American,,6,2,1,1,7,1,6,Black or African-American,,7,1,1,1,7,2,7,Black or African-American,,7,2,2,2,6,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1038,Black,women,short,310.png,bwb310.png,No,No,Yes,153.6783142,131.0349,129.47136,130.5036,0.50932693,3,American Indian or Alaska Native,,6,5,6,1,7,4,6,Black or African-American,,6,2,1,2,6,2,5,Black or African-American,,6,1,1,4,4,1,5,Black or African-American,,7,1,1,2,6,1,5,Black or African-American,,7,1,1,1,4,4,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,1040,Black,women,short,313.png,bwb313.png,No,No,Yes,131.9004517,98.950455,82.87914,80.37797,0.33771193,6,Black or African-American,,6,2,2,2,6,4,7,Black or African-American,,7,1,1,1,6,2,6,Black or African-American,,7,2,1,1,7,2,6,Black or African-American,,7,1,2,1,6,2,7,Black or African-American,,7,1,1,1,7,2,7,Black or African-American,,7,1,1,1,7,2,5,Black or African-American,,7,1,1,1,6,2,5,Black or African-American,,5,3,1,1,7,2,6,Black or African-American,,7,1,1,1,7,4,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,1041,Black,women,short,314.png,bwb314.png,No,No,Yes,163.588623,130.0078,111.58525,110.51595,0.45265108,6,Black or African-American,,7,1,1,5,2,1,6,Black or African-American,,7,1,1,1,7,1,5,Black or African-American,,NA,1,1,1,3,1,6,Black or African-American,,7,1,1,1,4,1,6,Black or African-American,,7,1,1,2,6,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1048,Black,women,short,39.png,bwb39.png,No,No,Yes,192.8348236,149.6575,113.12555,95.19348,0.4690223,6,Black or African-American,,6,2,2,2,6,1,5,Black or African-American,,6,1,1,1,5,2,6,Black or African-American,,5,4,2,1,7,2,7,Black or African-American,,6,1,1,1,3,2,2,White,,1,7,1,1,7,1,5,Black or African-American,,7,3,2,2,7,2,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,1050,Black,women,short,41.png,bwb41.png,No,No,Yes,185.1956635,210.36598,196.0588,186.08344,0.77796704,4,Black or African-American,,5,3,2,1,7,2,4,Black or African-American,,5,2,1,1,7,1,5,Black or African-American,,6,1,1,1,6,2,4,Black or African-American,,5,2,1,1,7,1,1,White,hispanic,1,1,1,1,7,NA,5,Black or African-American,,6,2,1,1,7,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,1051,Black,women,short,42.png,bwb42.png,No,No,Yes,174.1469421,193.41481,180.06734,175.76457,0.7160606,4,Black or African-American,,2,2,1,6,2,1,7,Black or African-American,,7,1,1,2,6,1,7,Black or African-American,,7,1,1,3,6,1,6,Black or African-American,,7,1,1,1,5,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,1052,Black,women,short,44.png,bwb44.png,No,No,Yes,135.0502472,70.9807,56.748222,53.231888,0.23341684,5,Black or African-American,,7,1,1,1,7,6,6,Black or African-American,,7,1,3,1,7,6,7,Black or African-American,,NA,1,1,5,5,7,7,Black or African-American,,6,1,1,1,7,7,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,1053,Black,women,short,45.png,bwb45.png,No,No,Yes,120.3547134,126.594734,102.84957,93.72456,0.4205527,6,Native Hawaiian or Other Pacific Islander,,6,2,4,1,7,1,6,Black or African-American,,7,6,5,1,7,3,5,Black or African-American,,5,2,1,1,7,2,6,Black or African-American,,7,1,1,1,7,1,6,Black or African-American,,7,2,1,1,7,2,6,Black or African-American,,6,1,1,2,6,3,6,Black or African-American,,7,1,1,1,7,2,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,1054,Black,women,short,50.png,bwb50.png,No,No,Yes,171.3920288,127.51801,109.79337,89.112076,0.43949148,4,Black or African-American,,7,1,1,1,7,1,7,Black or African-American,,7,1,1,1,7,1,7,Black or African-American,,7,1,1,3,5,1,6,Black or African-American,,7,1,2,4,6,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,1055,Black,women,short,6.png,bwb6.png,No,No,Yes,171.7681732,154.16826,134.56053,129.28003,0.54254687,4,Black or African-American,,NA,7,2,1,6,1,6,Black or African-American,,7,1,1,4,5,1,6,Black or African-American,,6,2,1,4,4,1,6,Black or African-American,,5,2,1,2,4,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,1056,Black,women,short,60.png,bwb60.png,No,No,Yes,124.1760788,89.49034,77.5466,72.76613,0.3127125,4,Black or African-American,,6,2,3,3,5,1,3,Native Hawaiian or Other Pacific Islander,,3,2,4,3,6,1,5,Black or African-American,,6,2,2,3,3,1,3,Black or African-American,,6,1,1,2,6,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,1059,Black,women,short,68.png,bwb68.png,No,No,Yes,156.0391235,187.18027,190.21191,185.24469,0.74199486,3,Black or African-American,,3,1,1,1,7,1,4,Black or African-American,,5,2,1,1,6,1,5,Black or African-American,,6,3,1,1,6,1,4,Black or African-American,,5,4,2,3,6,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,1060,Black,women,short,71.png,bwb71.png,No,No,Yes,176.319931,209.74944,180.81882,188.51865,0.73540086,6,Black or African-American,,7,1,1,1,6,1,5,Black or African-American,,5,4,1,1,7,1,5,,,6,2,1,1,7,1,6,Black or African-American,,7,1,1,3,6,1,1,White,,1,7,1,1,7,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,1062,Black,women,short,78.png,bwb78.png,No,No,Yes,159.1021118,119.221695,93.95836,77.642235,0.38491613,4,Black or African-American,,5,2,1,3,4,1,3,Black or African-American,,4,4,3,3,5,1,5,Black or African-American,,6,3,1,2,6,1,5,Black or African-American,,5,2,1,1,6,1,2,Black or African-American,,4,2,1,1,5,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,1063,Black,women,short,8.png,bwb8.png,No,No,Yes,148.2265472,103.37193,82.022224,72.14631,0.3366665,6,Black or African-American,,6,2,2,2,6,1,6,Black or African-American,,5,1,1,3,3,1,3,Black or African-American,,6,2,2,1,6,1,5,Black or African-American,,5,2,1,1,7,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,1064,Black,women,short,80.png,bwb80.png,No,No,Yes,175.5937195,175.61725,136.47841,115.8583,0.5620155,2,Black or African-American,,5,3,2,2,5,1,3,Black or African-American,,5,2,1,2,5,1,2,Black or African-American,,3,1,1,1,7,1,2,Black or African-American,,5,1,1,2,7,1,4,Black or African-American,,5,1,1,NA,6,1,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,1065,Black,women,short,85.png,bwb85.png,No,No,Yes,192.9894257,92.8807,87.41793,83.66488,0.34630919,7,Black or African-American,,6,2,1,1,6,4,5,Black or African-American,,7,1,3,4,5,3,6,Black or African-American,,7,1,1,1,7,3,6,Black or African-American,,7,2,1,4,6,3,7,Black or African-American,,1,6,1,3,7,2,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,1079,White,women,long,133.png,wwl133.png,No,No,Yes,179.3344269,170.3612,159.93738,141.47267,0.630673,2,White,,1,7,1,1,7,6,2,White,,1,7,1,3,5,5,1,White,,1,6,1,1,5,6,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,1081,White,women,long,139.png,wwl139.png,No,No,Yes,156.3041687,153.8315,145.53522,135.76688,0.5748809,2,White,,6,5,6,1,7,5,3,White,,1,7,1,1,7,5,1,American Indian or Alaska Native,,1,2,5,3,5,5,1,White,non hispanic,1,6,6,1,7,6,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,1083,White,women,long,142.png,wwl142.png,No,No,Yes,141.8965912,153.04755,114.909515,108.270546,0.48055384,3,White,,1,5,1,1,6,5,3,White,,1,4,1,1,7,7,2,White,,1,7,1,1,7,4,3,White,,1,7,1,1,7,6,1,White,,1,7,1,1,7,7,1,White,,1,7,1,1,7,6,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,1086,White,women,long,149.png,wwl149.png,No,No,Yes,148.5921326,159.89456,125.79531,114.40789,0.5185311,1,White,,1,7,1,1,7,7,1,White,,2,6,2,2,5,5,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
